timestamp_utc,elapsed_s,cook_type,cook_name,mode,fan_speed_rpm,chamber_temp_f,effective_probe_temp_f,probe_source,esp32_probe_temp_f,inkbird_connected,inkbird_battery_pct,inkbird_internal_1_f,inkbird_internal_2_f,inkbird_internal_3_f,inkbird_internal_4_f,inkbird_ambient_f,inkbird_internal_1_raw_f,inkbird_internal_2_raw_f,inkbird_internal_3_raw_f,inkbird_internal_4_raw_f,inkbird_ambient_raw_f,drawer_closed,set_temperature_f,top_heater_duty_pct,bottom_heater_duty_pct,paused,fault
2026-09-17T23:40:32.909+00:00,0.008,manual,Manual cook,temp,3000,78.8,70.39,inkbird_lowest_internal,,1,79,71.12,71.07,70.97,70.39,69.8,70.92,71.07,71.07,70.99,69.8,1,375.0,0.0,0.0,0,NONE
2026-09-17T23:40:33.480+00:00,0.579,manual,Manual cook,temp,3000,78.3,70.39,inkbird_lowest_internal,,1,79,71.12,71.07,70.97,70.39,69.8,70.92,71.07,71.07,70.99,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:40:33.980+00:00,1.079,manual,Manual cook,temp,3000,78.8,70.39,inkbird_lowest_internal,,1,79,71.12,71.07,70.97,70.39,69.8,70.92,71.07,71.07,70.99,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:40:34.980+00:00,2.079,manual,Manual cook,temp,3000,77.9,70.39,inkbird_lowest_internal,,1,79,71.12,71.07,70.97,70.39,69.8,70.92,71.07,71.07,70.99,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:40:35.980+00:00,3.079,manual,Manual cook,temp,3000,78.8,70.39,inkbird_lowest_internal,,1,79,71.12,71.07,70.97,70.39,69.8,70.92,71.07,71.07,70.99,69.8,1,375.0,100.0,100.0,0,NONE
